SITE_ID1,CELL_NAME1,RatBandShort1,SITE_ID2,CELL_NAME,RatBandShort2,HO Execution Successes [#]
B5CER,TB5CER2,L08,B5CER,SB5CER2,L07,30783
B5CER,TB5CER2,L08,B5CER,TB5CER1,L08,26909
B5CER,TB5CER2,L08,B5CER,TB5CER3,L08,19416
B5CER,TB5CER2,L08,B5CER,VB5CER1,L09,531
B5CER,TB5CER2,L08,B5CER,VB5CER3,L09,209
B5CER,TB5CER2,L08,B5CER,JB5CER1,L18,74
B5CER,TB5CER2,L08,B5CER,JB5CER3,L18,49
B5CER,TB5CER2,L08,B5EIN,TB5EIN1,L08,739
B5CER,TB5CER2,L08,B5EIN,TB5EIN2,L08,4156
B5CER,TB5CER2,L08,B5FED,TB5FED1,L08,107
B5CER,TB5CER2,L08,B5HAL,TB5HAL1,L08,7011
B5CER,TB5CER2,L08,B5HAL,TB5HAL2,L08,145
B5CER,TB5CER2,L08,B5LAC,TB5LAC1,L08,3518
B5CER,TB5CER2,L08,B5LAC,TB5LAC3,L08,46096
B5CER,TB5CER2,L08,B5LAC,VB5LAC3,L09,724
B5CER,TB5CER2,L08,B5LEN,TB5LEN1,L08,6165
B5CER,TB5CER2,L08,B5SUS,TB5SUS3,L08,7407
B5CER,TB5CER3,L08,B1BOR,TB1BOR2,L08,307
B5CER,TB5CER3,L08,B1PRI,JB1PRI2,L18,18
B5CER,TB5CER3,L08,B5AUS,TB5AUS1,L08,1124
B5CER,TB5CER3,L08,B5CER,SB5CER2,L07,993
B5CER,TB5CER3,L08,B5CER,SB5CER3,L07,21901
B5CER,TB5CER3,L08,B5CER,TB5CER1,L08,6165
B5CER,TB5CER3,L08,B5CER,TB5CER2,L08,23340
B5CER,TB5CER3,L08,B5CER,VB5CER1,L09,11
B5CER,TB5CER3,L08,B5CER,JB5CER1,L18,19
B5CER,TB5CER3,L08,B5CER,JB5CER2,L18,30
B5CER,TB5CER3,L08,B5DP2,TB5DP23,L08,139
B5CER,TB5CER3,L08,B5DP3,JB5DP31,L18,95
B5CER,TB5CER3,L08,B5EBC,TB5EBC2,L08,13
B5CER,TB5CER3,L08,B5EIN,TB5EIN1,L08,108383
B5CER,TB5CER3,L08,B5EIN,TB5EIN2,L08,24115
B5CER,TB5CER3,L08,B5EIN,TB5EIN3,L08,574
B5CER,TB5CER3,L08,B5EIN,VB5EIN1,L09,305
B5CER,TB5CER3,L08,B5FED,TB5FED1,L08,564
B5CER,TB5CER3,L08,B5HAL,TB5HAL1,L08,3588
B5CER,TB5CER3,L08,B5HAL,TB5HAL2,L08,84
B5CER,TB5CER3,L08,B5LAC,TB5LAC3,L08,1024
B5CER,TB5CER3,L08,B5LEN,TB5LEN1,L08,4775
B5CER,TB5CER3,L08,B5SUS,TB5SUS3,L08,1108
B5CER,VB5CER1,L09,B1BOR,VB1BOR2,L09,29
B5CER,VB5CER1,L09,B1KUP,VB1KUP3,L09,621
B5CER,VB5CER1,L09,B1MED,VB1MED2,L09,80
B5CER,VB5CER1,L09,B1PAL,VB1PAL1,L09,242
B5CER,VB5CER1,L09,B1PAL,VB1PAL2,L09,629
B5CER,VB5CER1,L09,B1PAR,JB1PAR1,L18,186
B5CER,VB5CER1,L09,B1PRI,VB1PRI2,L09,3938
B5CER,VB5CER1,L09,B1PRI,JB1PRI2,L18,84
B5CER,VB5CER1,L09,B1RYB,VB1RYB1,L09,28
B5CER,VB5CER1,L09,B1RYB,VB1RYB3,L09,398
B5CER,VB5CER1,L09,B1ZIZ,VB1ZIZ2,L09,212
B5CER,VB5CER1,L09,B2EUD,TB2EUD2,L08,91
B5CER,VB5CER1,L09,B2EUD,VB2EUD2,L09,3390
B5CER,VB5CER1,L09,B2EUR,VB2EUR2,L09,448
B5CER,VB5CER1,L09,B2EUR,VB2EUR3,L09,671
B5CER,VB5CER1,L09,B2PRS,VB2PRS2,L09,432
B5CER,VB5CER1,L09,B5CER,SB5CER2,L07,13920
B5CER,VB5CER1,L09,B5CER,SB5CER3,L07,7526
B5CER,VB5CER1,L09,B5CER,TB5CER1,L08,20043
B5CER,VB5CER1,L09,B5CER,TB5CER2,L08,1332
B5CER,VB5CER1,L09,B5CER,TB5CER3,L08,95
B5CER,VB5CER1,L09,B5CER,JB5CER2,L18,109
B5CER,VB5CER1,L09,B5CER,JB5CER3,L18,5
B5CER,VB5CER1,L09,B5EBC,TB5EBC1,L08,634
B5CER,VB5CER1,L09,B5EBC,TB5EBC2,L08,78
B5CER,VB5CER1,L09,B5EBC,JB5EBC1,L18,2231
B5CER,VB5CER1,L09,B5EBC,JB5EBC2,L18,494
B5CER,VB5CER1,L09,B5EIN,TB5EIN1,L08,798
B5CER,VB5CER1,L09,B5EIN,VB5EIN1,L09,79443
B5CER,VB5CER1,L09,B5EIN,VB5EIN2,L09,53
B5CER,VB5CER1,L09,B5EIN,VB5EIN3,L09,293
B5CER,VB5CER1,L09,B5HAL,VB5HAL1,L09,2325
B5CER,VB5CER1,L09,B5KLO,TB5KLO3,L08,531
B5CER,VB5CER1,L09,B5KLO,VB5KLO3,L09,31667
B5CER,VB5CER1,L09,B5LAC,TB5LAC1,L08,349
B5CER,VB5CER1,L09,B5LAC,TB5LAC3,L08,806
B5CER,VB5CER1,L09,B5LAC,VB5LAC1,L09,4387
B5CER,VB5CER1,L09,B5LAC,VB5LAC3,L09,41268
B5CER,VB5CER1,L09,B5LEN,VB5LEN1,L09,115
B5CER,VB5CER1,L09,B5SUS,TB5SUS3,L08,1472
B5CER,VB5CER1,L09,B5SUS,VB5SUS1,L09,1213
B5CER,VB5CER1,L09,B5SUS,VB5SUS3,L09,63695
B5CER,VB5CER1,L09,B5VRA,VB5VRA1,L09,446
B5CER,VB5CER2,L09,B1RYB,VB1RYB2,L09,213
B5CER,VB5CER2,L09,B5CER,SB5CER1,L07,14344
B5CER,VB5CER2,L09,B5CER,SB5CER3,L07,9747
B5CER,VB5CER2,L09,B5CER,TB5CER1,L08,677
B5CER,VB5CER2,L09,B5CER,TB5CER2,L08,6593
B5CER,VB5CER2,L09,B5CER,TB5CER3,L08,2491
B5CER,VB5CER2,L09,B5CER,JB5CER1,L18,58
B5CER,VB5CER2,L09,B5CER,JB5CER3,L18,89
B5CER,VB5CER2,L09,B5DP2,JB5DP21,L18,37
B5CER,VB5CER2,L09,B5DP2,JB5DP22,L18,628
B5CER,VB5CER2,L09,B5DP3,JB5DP31,L18,197
B5CER,VB5CER2,L09,B5EBC,TB5EBC1,L08,18
B5CER,VB5CER2,L09,B5EBC,JB5EBC1,L18,213
B5CER,VB5CER2,L09,B5EIN,TB5EIN2,L08,56
B5CER,VB5CER2,L09,B5EIN,VB5EIN2,L09,2108
B5CER,VB5CER2,L09,B5FED,VB5FED1,L09,416
B5CER,VB5CER2,L09,B5HAL,TB5HAL1,L08,573
B5CER,VB5CER2,L09,B5HAL,VB5HAL1,L09,2932
B5CER,VB5CER2,L09,B5KPC,VB5KPC1,L09,50
B5CER,VB5CER2,L09,B5LAC,TB5LAC3,L08,437
B5CER,VB5CER2,L09,B5LAC,VB5LAC3,L09,22139
B5CER,VB5CER2,L09,B5LEN,TB5LEN1,L08,306
B5CER,VB5CER2,L09,B5LEN,VB5LEN1,L09,5172
B5CER,VB5CER2,L09,B5SUS,VB5SUS3,L09,5216
B5CER,VB5CER3,L09,B1ZIZ,VB1ZIZ2,L09,65
B5CER,VB5CER3,L09,B2EUR,VB2EUR3,L09,32
B5CER,VB5CER3,L09,B5AUS,TB5AUS1,L08,628
B5CER,VB5CER3,L09,B5AUS,JB5AUS1,L18,803
B5CER,VB5CER3,L09,B5CER,SB5CER1,L07,5310
B5CER,VB5CER3,L09,B5CER,SB5CER2,L07,10573
B5CER,VB5CER3,L09,B5CER,TB5CER1,L08,194
B5CER,VB5CER3,L09,B5CER,TB5CER2,L08,549
B5CER,VB5CER3,L09,B5CER,TB5CER3,L08,3766
B5CER,VB5CER3,L09,B5CER,JB5CER1,L18,12
B5CER,VB5CER3,L09,B5CER,JB5CER2,L18,9
B5CER,VB5CER3,L09,B5DP2,TB5DP23,L08,226
B5CER,VB5CER3,L09,B5DP2,JB5DP21,L18,197
B5CER,VB5CER3,L09,B5DP2,JB5DP22,L18,673
B5CER,VB5CER3,L09,B5DP2,JB5DP23,L18,473
B5CER,VB5CER3,L09,B5DP3,JB5DP31,L18,1596
B5CER,VB5CER3,L09,B5DP3,JB5DP32,L18,1771
B5CER,VB5CER3,L09,B5EIN,TB5EIN1,L08,1322
B5CER,VB5CER3,L09,B5EIN,TB5EIN2,L08,387
B5CER,VB5CER3,L09,B5EIN,VB5EIN1,L09,87039
B5CER,VB5CER3,L09,B5EIN,VB5EIN2,L09,27594
B5CER,VB5CER3,L09,B5EIN,VB5EIN3,L09,370
B5CER,VB5CER3,L09,B5HAL,VB5HAL1,L09,1070
B5CER,VB5CER3,L09,B5LAC,VB5LAC3,L09,21
B5CER,VB5CER3,L09,B5LEN,TB5LEN1,L08,59
B5CER,VB5CER3,L09,B5LEN,VB5LEN1,L09,2140
B5CER,VB5CER3,L09,B5SUS,VB5SUS3,L09,679
B5CER,VB5CER3,L09,B5VRA,VB5VRA1,L09,106
B5CER,JB5CER1,L18,B1KUP,JB1KUP2,L18,7374
B5CER,JB5CER1,L18,B1KUP,JB1KUP3,L18,176
B5CER,JB5CER1,L18,B1MCU,JB1MCU3,L18,55
B5CER,JB5CER1,L18,B1PAL,JB1PAL2,L18,1070
B5CER,JB5CER1,L18,B1PRI,JB1PRI2,L18,68695
B5CER,JB5CER1,L18,B1SUL,JB1SUL2,L18,631
B5CER,JB5CER1,L18,B1ZID,JB1ZID2,L18,3
B5CER,JB5CER1,L18,B1ZIZ,JB1ZIZ2,L18,22
B5CER,JB5CER1,L18,B2EUD,TB2EUD2,L08,363
B5CER,JB5CER1,L18,B2EUD,VB2EUD2,L09,410
B5CER,JB5CER1,L18,B2EUD,JB2EUD2,L18,5002
B5CER,JB5CER1,L18,B2EUR,TB2EUR2,L08,4
B5CER,JB5CER1,L18,B5CER,SB5CER1,L07,17574
B5CER,JB5CER1,L18,B5CER,TB5CER1,L08,14607
B5CER,JB5CER1,L18,B5CER,TB5CER2,L08,987
B5CER,JB5CER1,L18,B5CER,TB5CER3,L08,162
B5CER,JB5CER1,L18,B5CER,VB5CER2,L09,278
B5CER,JB5CER1,L18,B5CER,VB5CER3,L09,183
B5CER,JB5CER1,L18,B5EBC,TB5EBC2,L08,35
B5CER,JB5CER1,L18,B5EBC,JB5EBC2,L18,1591
B5CER,JB5CER1,L18,B5EIN,TB5EIN1,L08,1760
B5CER,JB5CER1,L18,B5EIN,VB5EIN1,L09,602
B5CER,JB5CER1,L18,B5EIN,JB5EIN1,L18,101392
B5CER,JB5CER1,L18,B5EIN,JB5EIN2,L18,978
B5CER,JB5CER1,L18,B5EIN,JB5EIN3,L18,106
B5CER,JB5CER1,L18,B5HAL,JB5HAL1,L18,636
B5CER,JB5CER1,L18,B5KLO,TB5KLO3,L08,5499
B5CER,JB5CER1,L18,B5KLO,VB5KLO3,L09,7198
B5CER,JB5CER1,L18,B5KLO,JB5KLO2,L18,2139
B5CER,JB5CER1,L18,B5KLO,JB5KLO3,L18,30863
B5CER,JB5CER1,L18,B5LAC,TB5LAC3,L08,790
B5CER,JB5CER1,L18,B5LAC,VB5LAC3,L09,806
B5CER,JB5CER1,L18,B5LAC,JB5LAC1,L18,10611
B5CER,JB5CER1,L18,B5LAC,JB5LAC3,L18,80532
B5CER,JB5CER1,L18,B5LEN,JB5LEN1,L18,33
B5CER,JB5CER1,L18,B5SUS,TB5SUS3,L08,1448
B5CER,JB5CER1,L18,B5SUS,VB5SUS3,L09,2755
B5CER,JB5CER1,L18,B5SUS,JB5SUS1,L18,26406
B5CER,JB5CER1,L18,B5SUS,JB5SUS3,L18,229953
B5CER,JB5CER1,L18,B5VRA,JB5VRA1,L18,27
B5CER,JB5CER2,L18,B1PAL,JB1PAL2,L18,34
B5CER,JB5CER2,L18,B1PRI,JB1PRI2,L18,565
B5CER,JB5CER2,L18,B1SUL,JB1SUL2,L18,0
B5CER,JB5CER2,L18,B1ZID,JB1ZID2,L18,144
B5CER,JB5CER2,L18,B2EUR,JB2EUR3,L18,52
B5CER,JB5CER2,L18,B5CER,SB5CER1,L07,922
B5CER,JB5CER2,L18,B5CER,SB5CER2,L07,5571
B5CER,JB5CER2,L18,B5CER,SB5CER3,L07,294
B5CER,JB5CER2,L18,B5CER,TB5CER1,L08,1516
B5CER,JB5CER2,L18,B5CER,TB5CER2,L08,7720
B5CER,JB5CER2,L18,B5CER,TB5CER3,L08,816
B5CER,JB5CER2,L18,B5CER,JB5CER1,L18,55745
B5CER,JB5CER2,L18,B5EIN,JB5EIN2,L18,641
B5CER,JB5CER2,L18,B5HAL,JB5HAL1,L18,8126
B5CER,JB5CER2,L18,B5LAC,TB5LAC3,L08,2209
B5CER,JB5CER2,L18,B5LAC,VB5LAC3,L09,1816
B5CER,JB5CER2,L18,B5LAC,JB5LAC1,L18,692
B5CER,JB5CER2,L18,B5LAC,JB5LAC3,L18,54697
B5CER,JB5CER2,L18,B5LEN,JB5LEN1,L18,555
B5CER,JB5CER2,L18,B5SUS,JB5SUS3,L18,14474
B5CER,JB5CER3,L18,B1KUP,JB1KUP3,L18,29
B5CER,JB5CER3,L18,B1PAL,JB1PAL2,L18,58
B5CER,JB5CER3,L18,B1PRI,JB1PRI2,L18,544
B5CER,JB5CER3,L18,B1ZID,JB1ZID2,L18,419
B5CER,JB5CER3,L18,B2EUR,JB2EUR3,L18,84
B5CER,JB5CER3,L18,B5AUS,TB5AUS1,L08,46
B5CER,JB5CER3,L18,B5AUS,JB5AUS1,L18,1503
B5CER,JB5CER3,L18,B5CER,SB5CER2,L07,1039
B5CER,JB5CER3,L18,B5CER,SB5CER3,L07,4641
B5CER,JB5CER3,L18,B5CER,TB5CER1,L08,105
B5CER,JB5CER3,L18,B5CER,TB5CER2,L08,689
B5CER,JB5CER3,L18,B5CER,TB5CER3,L08,4471
B5CER,JB5CER3,L18,B5CER,VB5CER1,L09,101
B5CER,JB5CER3,L18,B5CER,JB5CER1,L18,45690
B5CER,JB5CER3,L18,B5CER,JB5CER2,L18,20520
B5CER,JB5CER3,L18,B5DP2,JB5DP21,L18,49
B5CER,JB5CER3,L18,B5DP3,JB5DP32,L18,55
B5CER,JB5CER3,L18,B5EIN,TB5EIN1,L08,812
B5CER,JB5CER3,L18,B5EIN,TB5EIN2,L08,396
B5CER,JB5CER3,L18,B5EIN,VB5EIN1,L09,595
B5CER,JB5CER3,L18,B5EIN,VB5EIN2,L09,203
B5CER,JB5CER3,L18,B5EIN,JB5EIN1,L18,242298
B5CER,JB5CER3,L18,B5EIN,JB5EIN2,L18,86718
B5CER,JB5CER3,L18,B5EIN,JB5EIN3,L18,373
B5CER,JB5CER3,L18,B5HAL,JB5HAL1,L18,5198
B5CER,JB5CER3,L18,B5LAC,TB5LAC3,L08,0
B5CER,JB5CER3,L18,B5LEN,TB5LEN1,L08,144
B5CER,JB5CER3,L18,B5LEN,JB5LEN1,L18,510
B5CER,JB5CER3,L18,B5SUS,JB5SUS3,L18,1379
B5CUN,TB5CUN1,L08,B1SVE,JB1SVE2,L18,284
B5CUN,TB5CUN1,L08,B2PTR,TB2PTR2,L08,155
B5CUN,TB5CUN1,L08,B2VHD,TB2VHD2,L08,1681
B5CUN,TB5CUN1,L08,B3NAR,TB3NAR1,L08,78
B5CUN,TB5CUN1,L08,B5CUN,SB5CUN1,L07,3368
B5CUN,TB5CUN1,L08,B5CUN,TB5CUN2,L08,1423
B5CUN,TB5CUN1,L08,B5CUN,TB5CUN3,L08,2584
B5CUN,TB5CUN1,L08,B5CUN,VB5CUN2,L09,8
B5CUN,TB5CUN1,L08,B5CUN,VB5CUN3,L09,41
B5CUN,TB5CUN1,L08,B5CUN,JB5CUN2,L18,0
B5CUN,TB5CUN1,L08,B5CUN,JB5CUN3,L18,0
B5CUN,TB5CUN1,L08,B5KOV,TB5KOV2,L08,109
B5CUN,TB5CUN1,L08,B5RUB,TB5RUB2,L08,525
B5CUN,TB5CUN2,L08,B1SVE,JB1SVE2,L18,1
B5CUN,TB5CUN2,L08,B5CUN,SB5CUN2,L07,78944
B5CUN,TB5CUN2,L08,B5CUN,TB5CUN1,L08,1160
B5CUN,TB5CUN2,L08,B5CUN,TB5CUN3,L08,2132
B5CUN,TB5CUN2,L08,B5CUN,VB5CUN1,L09,18
B5CUN,TB5CUN2,L08,B5CUN,VB5CUN3,L09,36
B5CUN,TB5CUN2,L08,B5CUN,JB5CUN1,L18,0
B5CUN,TB5CUN2,L08,B5CUN,JB5CUN3,L18,1
B5CUN,TB5CUN2,L08,B5KOV,TB5KOV2,L08,8285
B5CUN,TB5CUN2,L08,B5KOV,VB5KOV2,L09,793
B5CUN,TB5CUN2,L08,B5RUB,TB5RUB2,L08,78988
B5CUN,TB5CUN2,L08,B5RUB,VB5RUB2,L09,1890
B5CUN,TB5CUN2,L08,B5RUB,JB5RUB2,L18,391
B5CUN,TB5CUN3,L08,B2BAL,TB2BAL2,L08,1
B5CUN,TB5CUN3,L08,B5CUN,SB5CUN3,L07,88798
B5CUN,TB5CUN3,L08,B5CUN,TB5CUN1,L08,2035
B5CUN,TB5CUN3,L08,B5CUN,TB5CUN2,L08,5509
B5CUN,TB5CUN3,L08,B5CUN,VB5CUN1,L09,140
B5CUN,TB5CUN3,L08,B5CUN,VB5CUN2,L09,171
B5CUN,TB5CUN3,L08,B5CUN,JB5CUN1,L18,0
B5CUN,TB5CUN3,L08,B5CUN,JB5CUN2,L18,6
B5CUN,TB5CUN3,L08,B5JAZ,TB5JAZ1,L08,38
B5CUN,TB5CUN3,L08,B5KOV,TB5KOV2,L08,1316
B5CUN,TB5CUN3,L08,B5KOV,TB5KOV3,L08,281
B5CUN,TB5CUN3,L08,B5KOZ,TB5KOZ1,L08,27
B5CUN,TB5CUN3,L08,B5RUB,TB5RUB1,L08,49
B5CUN,TB5CUN3,L08,B5RUB,TB5RUB2,L08,24534
B5CUN,VB5CUN1,L09,B1SVE,JB1SVE2,L18,227
B5CUN,VB5CUN1,L09,B2PTR,VB2PTR2,L09,67
B5CUN,VB5CUN1,L09,B2VHD,VB2VHD2,L09,343
B5CUN,VB5CUN1,L09,B5CUN,SB5CUN2,L07,364
B5CUN,VB5CUN1,L09,B5CUN,SB5CUN3,L07,2653
B5CUN,VB5CUN1,L09,B5CUN,TB5CUN1,L08,4619
B5CUN,VB5CUN1,L09,B5CUN,TB5CUN2,L08,7
B5CUN,VB5CUN1,L09,B5CUN,TB5CUN3,L08,301
B5CUN,VB5CUN1,L09,B5CUN,JB5CUN2,L18,0
B5CUN,VB5CUN1,L09,B5CUN,JB5CUN3,L18,5
B5CUN,VB5CUN2,L09,B1SVE,JB1SVE2,L18,9
B5CUN,VB5CUN2,L09,B5CUN,SB5CUN1,L07,1044
B5CUN,VB5CUN2,L09,B5CUN,SB5CUN3,L07,2281
B5CUN,VB5CUN2,L09,B5CUN,TB5CUN1,L08,44
B5CUN,VB5CUN2,L09,B5CUN,TB5CUN2,L08,16824
B5CUN,VB5CUN2,L09,B5CUN,TB5CUN3,L08,148
B5CUN,VB5CUN2,L09,B5CUN,JB5CUN1,L18,0
B5CUN,VB5CUN2,L09,B5CUN,JB5CUN3,L18,7
B5CUN,VB5CUN2,L09,B5KOV,TB5KOV2,L08,547
B5CUN,VB5CUN2,L09,B5KOV,VB5KOV2,L09,9042
B5CUN,VB5CUN2,L09,B5KOV,JB5KOV2,L18,0
B5CUN,VB5CUN2,L09,B5KOZ,VB5KOZ1,L09,176
B5CUN,VB5CUN2,L09,B5KOZ,VB5KOZ2,L09,13
B5CUN,VB5CUN2,L09,B5RUB,TB5RUB2,L08,3831
B5CUN,VB5CUN2,L09,B5RUB,VB5RUB2,L09,35604
B5CUN,VB5CUN2,L09,B5RUB,JB5RUB2,L18,412
B5CUN,VB5CUN3,L09,B1SVE,JB1SVE1,L18,0
B5CUN,VB5CUN3,L09,B1SVE,JB1SVE3,L18,0
B5CUN,VB5CUN3,L09,B5CUN,SB5CUN1,L07,2414
B5CUN,VB5CUN3,L09,B5CUN,SB5CUN2,L07,6061
B5CUN,VB5CUN3,L09,B5CUN,TB5CUN1,L08,396
B5CUN,VB5CUN3,L09,B5CUN,TB5CUN2,L08,114
B5CUN,VB5CUN3,L09,B5CUN,TB5CUN3,L08,60752
B5CUN,VB5CUN3,L09,B5CUN,JB5CUN1,L18,0
B5CUN,VB5CUN3,L09,B5CUN,JB5CUN2,L18,8
B5CUN,VB5CUN3,L09,B5JAS,VB5JAS2,L09,16
B5CUN,VB5CUN3,L09,B5JAZ,VB5JAZ1,L09,149
B5CUN,VB5CUN3,L09,B5KOV,VB5KOV2,L09,873
B5CUN,VB5CUN3,L09,B5KOV,VB5KOV3,L09,215
B5CUN,VB5CUN3,L09,B5KOZ,VB5KOZ1,L09,21
B5CUN,VB5CUN3,L09,B5RUB,TB5RUB2,L08,1142
B5CUN,VB5CUN3,L09,B5RUB,VB5RUB1,L09,15
B5CUN,VB5CUN3,L09,B5RUB,VB5RUB2,L09,22179
B5CUN,JB5CUN1,L18,B1SVE,JB1SVE2,L18,19
B5CUN,JB5CUN1,L18,B5CUN,SB5CUN1,L07,1143
B5CUN,JB5CUN1,L18,B5CUN,TB5CUN1,L08,1298
B5CUN,JB5CUN1,L18,B5CUN,TB5CUN2,L08,7
B5CUN,JB5CUN1,L18,B5CUN,TB5CUN3,L08,9
B5CUN,JB5CUN1,L18,B5CUN,VB5CUN2,L09,6
B5CUN,JB5CUN1,L18,B5CUN,VB5CUN3,L09,9
B5CUN,JB5CUN2,L18,B1SVE,JB1SVE2,L18,19
B5CUN,JB5CUN2,L18,B5CUN,SB5CUN2,L07,19822
B5CUN,JB5CUN2,L18,B5CUN,TB5CUN1,L08,6
B5CUN,JB5CUN2,L18,B5CUN,TB5CUN2,L08,21398
B5CUN,JB5CUN2,L18,B5CUN,TB5CUN3,L08,110
B5CUN,JB5CUN2,L18,B5CUN,VB5CUN1,L09,7
B5CUN,JB5CUN2,L18,B5CUN,VB5CUN3,L09,140
B5CUN,JB5CUN2,L18,B5CUN,JB5CUN1,L18,3144
B5CUN,JB5CUN2,L18,B5KOV,TB5KOV2,L08,136
B5CUN,JB5CUN2,L18,B5KOV,VB5KOV2,L09,390
B5CUN,JB5CUN2,L18,B5KOV,JB5KOV2,L18,956
B5CUN,JB5CUN2,L18,B5RUB,TB5RUB2,L08,1614
B5CUN,JB5CUN2,L18,B5RUB,VB5RUB2,L09,864
B5CUN,JB5CUN2,L18,B5RUB,JB5RUB2,L18,6330
B5CUN,JB5CUN3,L18,B1SVE,JB1SVE2,L18,231
B5CUN,JB5CUN3,L18,B5CUN,SB5CUN1,L07,168
B5CUN,JB5CUN3,L18,B5CUN,SB5CUN3,L07,12395
B5CUN,JB5CUN3,L18,B5CUN,TB5CUN1,L08,122
B5CUN,JB5CUN3,L18,B5CUN,TB5CUN2,L08,89
B5CUN,JB5CUN3,L18,B5CUN,TB5CUN3,L08,9806
B5CUN,JB5CUN3,L18,B5CUN,VB5CUN2,L09,205
B5CUN,JB5CUN3,L18,B5CUN,JB5CUN1,L18,309
B5CUN,JB5CUN3,L18,B5CUN,JB5CUN2,L18,4109
B5CUN,JB5CUN3,L18,B5KOV,JB5KOV2,L18,1309
B5CUN,JB5CUN3,L18,B5KOV,JB5KOV3,L18,260
B5CUN,JB5CUN3,L18,B5RUB,TB5RUB2,L08,803
B5CUN,JB5CUN3,L18,B5RUB,VB5RUB2,L09,479
B5CUN,JB5CUN3,L18,B5RUB,JB5RUB2,L18,18615
B5DP2,TB5DP21,L08,B5DP2,TB5DP22,L08,657
B5DP2,TB5DP21,L08,B5DP2,TB5DP23,L08,1157
B5DP2,TB5DP21,L08,B5DP2,JB5DP22,L18,0
B5DP2,TB5DP21,L08,B5DP2,JB5DP23,L18,0
B5DP2,TB5DP21,L08,B5HAL,TB5HAL1,L08,83
B5DP2,TB5DP22,L08,B5DP2,TB5DP21,L08,661
B5DP2,TB5DP22,L08,B5DP2,TB5DP23,L08,549
B5DP2,TB5DP22,L08,B5DP2,JB5DP21,L18,0
B5DP2,TB5DP22,L08,B5DP2,JB5DP23,L18,0
B5DP2,TB5DP22,L08,B5EIN,TB5EIN2,L08,310
B5DP2,TB5DP23,L08,B5CER,TB5CER3,L08,136
B5DP2,TB5DP23,L08,B5DP2,TB5DP21,L08,1018
B5DP2,TB5DP23,L08,B5DP2,TB5DP22,L08,513
B5DP2,TB5DP23,L08,B5DP2,JB5DP21,L18,0
B5DP2,TB5DP23,L08,B5DP2,JB5DP22,L18,0
B5DP2,TB5DP23,L08,B5EIN,TB5EIN2,L08,242
B5DP2,JB5DP21,L18,B5CER,JB5CER3,L18,99
B5DP2,JB5DP21,L18,B5DP2,TB5DP21,L08,157
B5DP2,JB5DP21,L18,B5DP2,TB5DP22,L08,10
B5DP2,JB5DP21,L18,B5DP2,TB5DP23,L08,115
B5DP2,JB5DP21,L18,B5DP3,JB5DP32,L18,307
B5DP2,JB5DP21,L18,B5EIN,JB5EIN2,L18,1539
B5DP2,JB5DP22,L18,B5DP2,TB5DP21,L08,4
B5DP2,JB5DP22,L18,B5DP2,TB5DP22,L08,375
B5DP2,JB5DP22,L18,B5DP2,TB5DP23,L08,5
B5DP2,JB5DP22,L18,B5DP2,JB5DP21,L18,2457
B5DP2,JB5DP22,L18,B5EIN,JB5EIN2,L18,1912
B5DP2,JB5DP23,L18,B5DP2,TB5DP21,L08,27
B5DP2,JB5DP23,L18,B5DP2,TB5DP22,L08,4
B5DP2,JB5DP23,L18,B5DP2,TB5DP23,L08,207
B5DP2,JB5DP23,L18,B5DP2,JB5DP21,L18,3184
B5DP2,JB5DP23,L18,B5DP2,JB5DP22,L18,1839
B5DP2,JB5DP23,L18,B5DP3,JB5DP31,L18,1135
B5DP2,JB5DP23,L18,B5EIN,JB5EIN2,L18,397
B5DP3,JB5DP31,L18,B5DP2,JB5DP23,L18,1169
B5DP3,JB5DP31,L18,B5EIN,JB5EIN2,L18,893
B5DP3,JB5DP32,L18,B5DP2,JB5DP21,L18,198
B5DP3,JB5DP32,L18,B5DP3,JB5DP31,L18,2140
B5DP3,JB5DP32,L18,B5EIN,TB5EIN2,L08,24
B5DP3,JB5DP32,L18,B5EIN,VB5EIN2,L09,77
B5DP3,JB5DP32,L18,B5EIN,JB5EIN2,L18,1694
B5EBC,TB5EBC1,L08,B1PRI,TB1PRI2,L08,581
B5EBC,TB5EBC1,L08,B5EBC,TB5EBC2,L08,1018
B5EBC,TB5EBC1,L08,B5EBC,JB5EBC2,L18,1
B5EBC,TB5EBC1,L08,B5EIN,TB5EIN1,L08,278
B5EBC,TB5EBC2,L08,B1PRI,TB1PRI2,L08,432
B5EBC,TB5EBC2,L08,B5CER,TB5CER1,L08,925
B5EBC,TB5EBC2,L08,B5EBC,TB5EBC1,L08,871
B5EBC,TB5EBC2,L08,B5EBC,JB5EBC1,L18,0
B5EBC,TB5EBC2,L08,B5EIN,TB5EIN1,L08,997
B5EBC,TB5EBC2,L08,B5SUS,TB5SUS3,L08,221
B5EBC,JB5EBC1,L18,B1PRI,JB1PRI2,L18,15
B5EBC,JB5EBC1,L18,B5CER,JB5CER1,L18,134
B5EBC,JB5EBC1,L18,B5EBC,TB5EBC1,L08,398
B5EBC,JB5EBC1,L18,B5EBC,TB5EBC2,L08,3
B5EBC,JB5EBC2,L18,B1PRI,JB1PRI2,L18,1354
B5EBC,JB5EBC2,L18,B1SUL,JB1SUL2,L18,8
B5EBC,JB5EBC2,L18,B5CER,JB5CER1,L18,1698
